i,q,p_L
105,1.9,0.3913540168535592
105,1.95,0.38530291798143734
105,2.0,0.3810183923478599
105,2.05,0.3764887303211409
105,2.1,0.3703035000661355
105,2.15,0.3671862107257449
105,2.2,0.3629187570537771
105,2.25,0.3577222884199836
105,2.3,0.3548381232047732
105,2.35,0.3510491673673954
105,2.4,0.3471904870930042
105,2.45,0.34281761445467734
105,2.5,0.3397272348449431
105,2.55,0.3352024601268228
105,2.6,0.33168825096476273
105,2.65,0.33015772036915914
105,2.7,0.3299475342245002
105,2.75,0.32358020810523763
105,2.8,0.32252483893973544
105,2.85,0.3180379455320774
105,2.9,0.3176507786509456
105,2.95,0.3131501963517105
110,0.0,0.5270445781867192
110,0.05,0.5259607134009572
110,0.1,0.5253948664522674
110,0.15,0.5246363131591224
110,0.2,0.5234563860115921
110,0.25,0.5228539578993333
110,0.3,0.5207334562555974
110,0.35,0.5200104274663682
110,0.4,0.518944075105798
110,0.45,0.5147732189425434
110,0.5,0.5151683759580198
110,0.55,0.5145880705708727
110,0.6,0.5106920351878764
110,0.65,0.5083212313392147
110,0.7,0.5059305720278308
110,0.75,0.5034994066576505
110,0.8,0.4978226211819375
110,0.85,0.49460249926727823
110,0.9,0.4908447082039797
110,0.95,0.4893565017525905
110,1.0,0.4820769859494214
110,1.05,0.4777696276322165
110,1.1,0.4742053807666878
110,1.15,0.4701337560714795
110,1.2,0.4647117943107569
110,1.25,0.4599339206896427
110,1.3,0.4563015428424168
110,1.35,0.4494518411728225
110,1.4,0.4438778834047046
110,1.45,0.43879992162866405
110,1.5,0.4327113288487028
110,1.55,0.42722651695586616
110,1.6,0.41898404448902477
110,1.65,0.4137703853140146
110,1.7,0.4089772856384359
110,1.75,0.4022957938434317
110,1.8,0.3968086740989624
110,1.85,0.39050498462851985
110,1.9,0.3854403371992395
110,1.95,0.3795981997885227
110,2.0,0.3744468925797209
110,2.05,0.3705555073633943
110,2.1,0.36521006676466367
110,2.15,0.3614287996019842
110,2.2,0.35730313017177995
110,2.25,0.353403773167239
110,2.3,0.35043082752373617
110,2.35,0.3464056236696717
110,2.4,0.3424989353399995
110,2.45,0.3400511376378333
110,2.5,0.33555822895026993
110,2.55,0.3312967863218443
110,2.6,0.3292305798996085
110,2.65,0.32606035293265095
110,2.7,0.32676098383537217
110,2.75,0.3217360779443666
110,2.8,0.3190341562250415
110,2.85,0.31513207647430597
110,2.9,0.31258601427486404
110,2.95,0.31042395124641076
115,0.0,0.522254241600549
115,0.05,0.5213548089439939
115,0.1,0.519259182524977
115,0.15,0.5195732230009215
115,0.2,0.5185476360582658
115,0.25,0.5177609453164089
115,0.3,0.516086426882123
115,0.35,0.5145888803447108
115,0.4,0.5133095198336919
115,0.45,0.5112503419727805
115,0.5,0.5091447766726503
115,0.55,0.5091784268799145
115,0.6,0.5045870432888966
115,0.65,0.5024937881721504
115,0.7,0.49999372767815364
115,0.75,0.49705265876558125
115,0.8,0.48942575265236643
115,0.85,0.48606755464006857
115,0.9,0.48307558564038366
115,0.95,0.4810218957472166
115,1.0,0.47447887469317185
115,1.05,0.47009525890884096
115,1.1,0.46599636379684295
115,1.15,0.46120561221516176
115,1.2,0.45611708175339216
115,1.25,0.4514228526384711
115,1.3,0.4456338695363355
115,1.35,0.43987247947714314
115,1.4,0.43485735457573904
115,1.45,0.4284802917609274
115,1.5,0.42212641672237555
115,1.55,0.4176136578130099
115,1.6,0.40959211849131183
115,1.65,0.4031982638092138
115,1.7,0.39761000263151697
115,1.75,0.39153459030901744
115,1.8,0.38644341300777546
115,1.85,0.38005462468703505
115,1.9,0.3755239042423593
115,1.95,0.36971713285707114
115,2.0,0.36351033093228624
115,2.05,0.35985816535755827
115,2.1,0.355668345703734
115,2.15,0.350938714829416
115,2.2,0.34780047129029873
115,2.25,0.34197827199606007
115,2.3,0.33943910108994296
115,2.35,0.33487619566989624
115,2.4,0.33200181870919543
115,2.45,0.3295730631814075
115,2.5,0.32404403898035633
115,2.55,0.3214763505961739
115,2.6,0.3187183514892298
115,2.65,0.31634846022551094
115,2.7,0.31587597765837355
115,2.75,0.3098226693377801
115,2.8,0.30844514755382585
115,2.85,0.3041424491961019
115,2.9,0.30261568792449567
115,2.95,0.299885370638334
120,0.0,0.517664638528878
120,0.05,0.5164229995204848
120,0.1,0.5161661407101109
120,0.15,0.5155605178858023
120,0.2,0.5136840399116002
120,0.25,0.5129804143738333
120,0.3,0.5115115410568741
120,0.35,0.5095206705506521
120,0.4,0.5079382087041873
120,0.45,0.5062388766182673
120,0.5,0.5045071301668509
120,0.55,0.5037341359997065
120,0.6,0.5009236541477489
120,0.65,0.4966895123350714
120,0.7,0.4952890145393367
120,0.75,0.49180850251616925
120,0.8,0.4843366762389493
120,0.85,0.48094185324738187
120,0.9,0.4768687791663813
120,0.95,0.4759038487897316
120,1.0,0.4675033328060696
120,1.05,0.46342276161786994
120,1.1,0.4587067570477818
120,1.15,0.45395425837656606
120,1.2,0.44918167825548677
120,1.25,0.4439396457360439
120,1.3,0.43802978908990475
120,1.35,0.43128992044490255
120,1.4,0.42623379233159403
120,1.45,0.41999736239275265
120,1.5,0.4132266629554891
120,1.55,0.40768551218574717
120,1.6,0.4004796509989226
120,1.65,0.39438648425789946
120,1.7,0.3893938671177037
120,1.75,0.3827425837806948
120,1.8,0.3768993780384678
120,1.85,0.3707998687624044
120,1.9,0.3659144940028334
120,1.95,0.36156788478319196
120,2.0,0.3531844863760438
120,2.05,0.3513467398551832
120,2.1,0.34748494246149947
120,2.15,0.3421470833954212
120,2.2,0.3394540697938979
120,2.25,0.33389110758723456
120,2.3,0.33024020188214526
120,2.35,0.32718542652288657
120,2.4,0.32417838136538346
120,2.45,0.3198096998009153
120,2.5,0.31782990118461446
120,2.55,0.31357398243500034
120,2.6,0.3103558408805975
120,2.65,0.30824143954813993
120,2.7,0.30944223749894795
120,2.75,0.3021982501399399
120,2.8,0.3001674196750432
120,2.85,0.2972975406854812
120,2.9,0.2953650793244626
120,2.95,0.29266960329289227
125,0.0,0.5137249241401728
125,0.05,0.5126104804038525
125,0.1,0.5111416833201111
125,0.15,0.5104128516274085
125,0.2,0.5100346501548201
125,0.25,0.5091649873388827
125,0.3,0.5052457205298942
125,0.35,0.505192256488623
125,0.4,0.5039079534055662
125,0.45,0.5009496294375697
125,0.5,0.5002227937618511
125,0.55,0.49871586712522525
125,0.6,0.49508318721329597
125,0.65,0.49217120578564744
125,0.7,0.48958852709777
125,0.75,0.4861191958250338
125,0.8,0.4799920299634303
125,0.85,0.47711567098207813
125,0.9,0.4732482984221315
125,0.95,0.4709150342233584
125,1.0,0.4634126565305385
125,1.05,0.45993043143663465
125,1.1,0.4546579275547266
125,1.15,0.4502078707889166
125,1.2,0.44553697884742266
125,1.25,0.4403360416020883
125,1.3,0.43414293398328246
125,1.35,0.427403922773975
125,1.4,0.42049786616939944
125,1.45,0.41499773354404573
125,1.5,0.4081555334168514
125,1.55,0.40364509303473756
125,1.6,0.39587657271009197
125,1.65,0.38962435857343697
125,1.7,0.38396285724283036
125,1.75,0.3781552621622344
125,1.8,0.3726804376654356
125,1.85,0.3679393789084486
125,1.9,0.36169550280396096
125,1.95,0.3567259687120343
125,2.0,0.3524915438683521
125,2.05,0.3477948466216659
125,2.1,0.34288577950873583
125,2.15,0.33824340568366335
125,2.2,0.33623512928021376
125,2.25,0.33108537378266534
125,2.3,0.32887803320670744
125,2.35,0.32476523572102456
125,2.4,0.32103650464830713
125,2.45,0.3177123215729648
125,2.5,0.3160199042902207
125,2.55,0.311737248231876
125,2.6,0.3101944029421395
125,2.65,0.30616291254847666
125,2.7,0.3057644630342391
125,2.75,0.30077536659102333
125,2.8,0.29990455720084913
125,2.85,0.2950469188147018
125,2.9,0.2922642620821409
125,2.95,0.2906211219499577
130,0.0,0.5093818976570293
130,0.05,0.507640617694317
130,0.1,0.5065168599011501
130,0.15,0.5056694295668673
130,0.2,0.504667542278427
130,0.25,0.5039276777589163
130,0.3,0.5021661554636685
130,0.35,0.5006652960474386
130,0.4,0.499265965091557
130,0.45,0.49640315660890677
130,0.5,0.4954757340809611
130,0.55,0.49518917478677293
130,0.6,0.49131477708061516
130,0.65,0.4882653385165526
130,0.7,0.48572121072214985
130,0.75,0.4822323016859804
130,0.8,0.47553303257397844
130,0.85,0.4716265789867247
130,0.9,0.46801153206872054
130,0.95,0.46549265295776304
130,1.0,0.4585002820552466
130,1.05,0.4525596858418397
130,1.1,0.44798920656802266
130,1.15,0.4427179409511985
130,1.2,0.4368121980974003
130,1.25,0.43229776312009927
130,1.3,0.4262337994865973
130,1.35,0.42012296764455637
130,1.4,0.41416512574628445
130,1.45,0.4066370182792789
130,1.5,0.40060625183404835
130,1.55,0.3951370873052679
130,1.6,0.3874651528900856
130,1.65,0.3808458262541133
130,1.7,0.37574873315401813
130,1.75,0.3692100516018482
130,1.8,0.3636982920481347
130,1.85,0.35854492744992905
130,1.9,0.35275369939808887
130,1.95,0.34876375992939646
130,2.0,0.3474253873318991
130,2.05,0.3389901209755144
130,2.1,0.3347432839832856
130,2.15,0.33057897624751115
130,2.2,0.32678880552446665
130,2.25,0.322207853948251
130,2.3,0.3196454586001903
130,2.35,0.31535662487435207
130,2.4,0.31297511342177126
130,2.45,0.3103062822331059
130,2.5,0.3074322671839932
130,2.55,0.3046292761106148
130,2.6,0.3018689371516406
130,2.65,0.29938291512443954
130,2.7,0.29852971701764125
130,2.75,0.29410804566516363
130,2.8,0.2912198192256655
130,2.85,0.28618090933846185
130,2.9,0.28497730794507337
130,2.95,0.28265522911277563
135,0.0,0.5042567752669141
135,0.05,0.5034972782577398
135,0.1,0.5027049979942465
135,0.15,0.5013848024014453
135,0.2,0.5008425981056377
135,0.25,0.4986883938956753
135,0.3,0.49836201768128807
135,0.35,0.4965034886287848
135,0.4,0.4951018907447729
135,0.45,0.49230104311359535
135,0.5,0.49027584379515543
135,0.55,0.48950262350795737
135,0.6,0.4852977794130064
135,0.65,0.4822184296600698
135,0.7,0.47955924409238976
135,0.75,0.4758345059126977
135,0.8,0.46714396914221074
135,0.85,0.46218194011354585
135,0.9,0.45845579816976806
135,0.95,0.45657771229758765
135,1.0,0.44932269987273427
135,1.05,0.44454686474936816
135,1.1,0.4396090153315207
135,1.15,0.433185460488758
135,1.2,0.4279319392880672
135,1.25,0.42201218036980875
135,1.3,0.415999406928822
135,1.35,0.4097083178894409
135,1.4,0.4038151320452636
135,1.45,0.3968763000463456
135,1.5,0.3912378653303365
135,1.55,0.3834973060368038
135,1.6,0.3761759232368169
135,1.65,0.3707327954412399
135,1.7,0.36642612623831505
135,1.75,0.3579986080386958
135,1.8,0.35377673456077635
135,1.85,0.3477372908196396
135,1.9,0.34217542291106745
135,1.95,0.33746588660223215
135,2.0,0.3330980835211313
135,2.05,0.3289264498856273
135,2.1,0.32469009477944955
135,2.15,0.32092129845147616
135,2.2,0.31815976983463895
135,2.25,0.313579553893544
135,2.3,0.3097959933152044
135,2.35,0.30633545582630894
135,2.4,0.3034072719882998
135,2.45,0.30089135484450585
135,2.5,0.298196562226259
135,2.55,0.292795420352736
135,2.6,0.29318949856018733
135,2.65,0.2906313469089589
135,2.7,0.2887182141138737
135,2.75,0.2844301731484732
135,2.8,0.28250548023726096
135,2.85,0.2810035856928321
135,2.9,0.2790504227220777
135,2.95,0.2759586142575615
140,0.0,0.5012415987014494
140,0.05,0.5007230680748789
140,0.1,0.49941779532100095
140,0.15,0.49862152699229306
140,0.2,0.49666768575943465
140,0.25,0.4964228990464955
140,0.3,0.494564742862553
140,0.35,0.49284529115696146
140,0.4,0.4923815753160545
140,0.45,0.4888149372043955
140,0.5,0.4870521372192579
140,0.55,0.48599741202567426
140,0.6,0.4817882129431449
140,0.65,0.47821824750563374
140,0.7,0.47572275818169174
140,0.75,0.47200204398101275
140,0.8,0.4645555093244593
140,0.85,0.4593858264698367
140,0.9,0.45555800428204485
140,0.95,0.45181494530832733
140,1.0,0.4469645714935429
140,1.05,0.4392278313407596
140,1.1,0.43451560314616494
140,1.15,0.4289724116206859
140,1.2,0.4233411597567307
140,1.25,0.418008145189746
140,1.3,0.4112324698131136
140,1.35,0.404629832244292
140,1.4,0.3983032085332648
140,1.45,0.3919277098887723
140,1.5,0.38574124696514844
140,1.55,0.37821407696731574
140,1.6,0.3721965723056204
140,1.65,0.3655083074425464
140,1.7,0.36013141285604017
140,1.75,0.3530350458365974
140,1.8,0.3482757112432697
140,1.85,0.3431629808897834
140,1.9,0.3383566318508267
140,1.95,0.33346703125750565
140,2.0,0.3302160633367271
140,2.05,0.32337945641725585
140,2.1,0.3198711075878396
140,2.15,0.31725993161357396
140,2.2,0.3133529237904341
140,2.25,0.30924187811930526
140,2.3,0.3062955644921513
140,2.35,0.30189806284469095
140,2.4,0.3004921004793584
140,2.45,0.2969005430995557
140,2.5,0.2945529935147851
140,2.55,0.29082077669684975
140,2.6,0.28881156737029307
140,2.65,0.28697493503136207
140,2.7,0.2863368066595788
140,2.75,0.28022731567652603
140,2.8,0.2806187982159363
140,2.85,0.27773503056933957
140,2.9,0.2744503969006853
140,2.95,0.2733013630474207
145,0.0,0.4979130021902517
145,0.05,0.49694953293520727
145,0.1,0.49529928744394613
145,0.15,0.49420682283778117
145,0.2,0.4939422702285164
145,0.25,0.4930278021469182
145,0.3,0.49036591983142863
145,0.35,0.488703028152916
145,0.4,0.4878970829804713
145,0.45,0.4842346391777477
145,0.5,0.48322354840841164
145,0.55,0.48213774153784394
145,0.6,0.47814576472084147
145,0.65,0.4749012354427323
145,0.7,0.4707338693248334
145,0.75,0.4689013971882987
145,0.8,0.46122597485505895
145,0.85,0.4541048144798003
145,0.9,0.45123199970117506
145,0.95,0.44862448302145025
145,1.0,0.4398829687556524
145,1.05,0.43529622159981257
145,1.1,0.43059055762744247
145,1.15,0.4246113728862844
145,1.2,0.41912302261332623
145,1.25,0.41237439581848195
145,1.3,0.4061475601201674
145,1.35,0.39845093388719927
145,1.4,0.39360054033344927
145,1.45,0.38593003478439414
145,1.5,0.37910981249809045
145,1.55,0.37276010960682404
145,1.6,0.3658180321977327
145,1.65,0.3599227659704381
145,1.7,0.3549272703789614
145,1.75,0.34776129611165585
145,1.8,0.34286056376557283
145,1.85,0.3373812387463661
145,1.9,0.33373826614207175
145,1.95,0.3278611379573092
145,2.0,0.32349170415016393
145,2.05,0.3201098749941285
145,2.1,0.31575655106456396
145,2.15,0.31146704826723703
145,2.2,0.30867465661076837
145,2.25,0.30495026606855663
145,2.3,0.3012419138963737
145,2.35,0.2984926048200358
145,2.4,0.2954017896433429
145,2.45,0.2926979563507042
145,2.5,0.2901756340223555
145,2.55,0.2861509133192763
145,2.6,0.28453334587788
145,2.65,0.2818950213828078
145,2.7,0.2829555345189027
145,2.75,0.27747708986485237
145,2.8,0.27562234200642327
145,2.85,0.27203869378517076
145,2.9,0.2701665165628572
145,2.95,0.26841873931086824
150,0.0,0.4941229738591689
150,0.05,0.4924608922830953
150,0.1,0.49124226293341816
150,0.15,0.48948543395713423
150,0.2,0.4890866316534946
150,0.25,0.4878069436105257
150,0.3,0.4862614727234303
150,0.35,0.484720837878143
150,0.4,0.48301361957432026
150,0.45,0.47999750786718154
150,0.5,0.47796620808284185
150,0.55,0.4773438403107201
150,0.6,0.47319782798415067
150,0.65,0.468988184500651
150,0.7,0.46675138787328974
150,0.75,0.4628513269704997
150,0.8,0.4543253648562196
150,0.85,0.4489663909164825
150,0.9,0.44548316187083375
150,0.95,0.44192607837711967
150,1.0,0.4348337738842924
150,1.05,0.4287023000165622
150,1.1,0.423820114001719
150,1.15,0.4177935000846716
150,1.2,0.41087876135806817
150,1.25,0.4050934886445834
150,1.3,0.3987808955296878
150,1.35,0.3920752333715897
150,1.4,0.3845328108150599
150,1.45,0.3779543262313549
150,1.5,0.37106006061762714
150,1.55,0.36589114873784334
150,1.6,0.35861355295507175
150,1.65,0.35231909495771124
150,1.7,0.34786118738312855
150,1.75,0.3410335178600668
150,1.8,0.33648146009559143
150,1.85,0.33006323040891555
150,1.9,0.32553851739141954
150,1.95,0.3202578508224503
150,2.0,0.3179130205986795
150,2.05,0.3131672265809405
150,2.1,0.30788891036126154
150,2.15,0.30628687119416903
150,2.2,0.30281235578596927
150,2.25,0.2985159960915008
150,2.3,0.2955274618418806
150,2.35,0.29188134735165167
150,2.4,0.29011271215936185
150,2.45,0.28574590424677804
150,2.5,0.2835223694268258
150,2.55,0.28070726631525483
150,2.6,0.27945638220116376
150,2.65,0.27665904540168523
150,2.7,0.27682896856317296
150,2.75,0.2716494716897084
150,2.8,0.27023833354332044
150,2.85,0.2662406040541157
150,2.9,0.2645833682159272
150,2.95,0.26341464500288525
155,0.0,0.49074761501405034
155,0.05,0.4897193683994452
155,0.1,0.488590803417355
155,0.15,0.4873814499506873
155,0.2,0.4867355257748235
155,0.25,0.48599624915698847
155,0.3,0.48441313883569137
155,0.35,0.4808079098877192
155,0.4,0.48035104117808186
155,0.45,0.47668740398625103
155,0.5,0.4758204521144032
155,0.55,0.47338607890479145
155,0.6,0.46915056124116594
155,0.65,0.4659342310870701
155,0.7,0.46278599707350176
155,0.75,0.4583812404757593
155,0.8,0.450151188679655
155,0.85,0.44373995556831813
155,0.9,0.4403142030705876
155,0.95,0.43675287718387384
155,1.0,0.42914532862104204
155,1.05,0.42355966360511604
155,1.1,0.41873467479357657
155,1.15,0.4116840482477919
155,1.2,0.4061158793280036
155,1.25,0.3993430448524824
155,1.3,0.39200508011111873
155,1.35,0.38587453578467296
155,1.4,0.3792457099495203
155,1.45,0.3724910190084345
155,1.5,0.36655728000385873
155,1.55,0.35862799378325577
155,1.6,0.3529708413160651
155,1.65,0.3471312497570962
155,1.7,0.3415138188473638
155,1.75,0.33452675486248973
155,1.8,0.3301268734525448
155,1.85,0.32390923966066976
155,1.9,0.3190370600059946
155,1.95,0.3148924414050415
155,2.0,0.31223136334810847
155,2.05,0.3075688307717573
155,2.1,0.30424083545183794
155,2.15,0.2999699713309292
155,2.2,0.29759851900736384
155,2.25,0.2931578490365106
155,2.3,0.29078555070080103
155,2.35,0.28829051897568386
155,2.4,0.28492146456928513
155,2.45,0.2817526399938179
155,2.5,0.2796421608866399
155,2.55,0.2773730062731135
155,2.6,0.2736586526022683
155,2.65,0.27126676055472526
155,2.7,0.2731529839148255
155,2.75,0.26704480757569654
155,2.8,0.2661493665625485
155,2.85,0.263550014200264
155,2.9,0.26296230306639745
155,2.95,0.2587505199338401
160,0.0,0.486689532610246
160,0.05,0.4859660937115349
160,0.1,0.48441208618613185
160,0.15,0.4827518016567505
160,0.2,0.4814828708286473
160,0.25,0.48088631868946907
160,0.3,0.47899573605733214
160,0.35,0.4772383847311275
160,0.4,0.4751770552346045
160,0.45,0.4728126053948653
160,0.5,0.47082716971244726
160,0.55,0.46877550561015957
160,0.6,0.465122168669701
160,0.65,0.4608437433249473
160,0.7,0.4569748776476487
160,0.75,0.453329332724084
160,0.8,0.4441035474110331
160,0.85,0.4392905406190601
160,0.9,0.43362604170907565
160,0.95,0.4318700614927682
160,1.0,0.422805680501199
160,1.05,0.4178468204815938
160,1.1,0.4119741767494431
160,1.15,0.40568618402547846
160,1.2,0.39946589473442984
160,1.25,0.3928218211667744
160,1.3,0.3866127759524638
160,1.35,0.3796161121697583
160,1.4,0.37259943782139965
160,1.45,0.36555695101711266
160,1.5,0.3593590327713372
160,1.55,0.3523164182599556
160,1.6,0.3455518234314005
160,1.65,0.33969287171622636
160,1.7,0.33420347602816425
160,1.75,0.3289840107945929
160,1.8,0.3243901616777986
160,1.85,0.3189790467760634
160,1.9,0.3143890435580131
160,1.95,0.30920627252514915
160,2.0,0.30589771118339637
160,2.05,0.3011422850599801
160,2.1,0.29698913775465396
160,2.15,0.29428076054263635
160,2.2,0.2908908807489601
160,2.25,0.28715895477070047
160,2.3,0.28437805294339175
160,2.35,0.28161685975253375
160,2.4,0.2793482728115915
160,2.45,0.2766076426290098
160,2.5,0.273985666751236
160,2.55,0.27082353969522294
160,2.6,0.26880640789091964
160,2.65,0.2674423248972811
160,2.7,0.26752224743912517
160,2.75,0.26245228298654155
160,2.8,0.2602279254846893
160,2.85,0.2591911640407799
160,2.9,0.2567781556343775
160,2.95,0.25442412707416245
165,0.0,0.4854982815510468
165,0.05,0.4832797199502303
165,0.1,0.4819705035628418
165,0.15,0.48154262295365446
165,0.2,0.4802466808775616
165,0.25,0.4787163296750519
165,0.3,0.47619078259758946
165,0.35,0.475280520947124
165,0.4,0.4731055331562586
165,0.45,0.4707162771335943
165,0.5,0.4686426821143209
165,0.55,0.4682479783763926
165,0.6,0.4638689179226214
165,0.65,0.45999208788675294
165,0.7,0.4562356776742507
165,0.75,0.4535538476189449
165,0.8,0.4427403062743022
165,0.85,0.4374957954891303
165,0.9,0.4328010434848393
165,0.95,0.4305961876224505
165,1.0,0.4228463746473192
165,1.05,0.41559780491452125
165,1.1,0.41065476035550624
165,1.15,0.40494249261562604
165,1.2,0.3975866559618629
165,1.25,0.3888835852718875
165,1.3,0.38318048598424714
165,1.35,0.37712064927765737
165,1.4,0.3696790413814641
165,1.45,0.3628241249795788
165,1.5,0.3579594585982293
165,1.55,0.34942695940147833
165,1.6,0.3431291351886349
165,1.65,0.33851449616041274
165,1.7,0.33241633019246813
165,1.75,0.32592758629149937
165,1.8,0.32265782548211225
165,1.85,0.31526759499692963
165,1.9,0.3114986930226786
165,1.95,0.307776694754377
165,2.0,0.3060390233967997
165,2.05,0.30022289024527665
165,2.1,0.2962651739582065
165,2.15,0.29210821399338655
165,2.2,0.2898557697259467
165,2.25,0.28573314758984464
165,2.3,0.2838936251239847
165,2.35,0.28057589131157507
165,2.4,0.2777562525830158
165,2.45,0.2745624639628877
165,2.5,0.2743570079583273
165,2.55,0.270498099413681
165,2.6,0.26853250213574237
165,2.65,0.2667917097177553
165,2.7,0.26616134612139214
165,2.75,0.2613801286652738
165,2.8,0.2604964487618399
165,2.85,0.25729363411718686
165,2.9,0.25578415769225915
165,2.95,0.2532726986034742
170,0.0,0.48301678464671643
170,0.05,0.4810518969395258
170,0.1,0.4803606810074559
170,0.15,0.4803148059143994
170,0.2,0.4772029045917613
170,0.25,0.4766178163872842
170,0.3,0.47397225704937196
170,0.35,0.4727261862874763
170,0.4,0.4725953637682931
170,0.45,0.4682345055499625
170,0.5,0.4656426511620877
170,0.55,0.4650511612559024
170,0.6,0.4605239313448455
170,0.65,0.4562196168525805
170,0.7,0.45218686279592174
170,0.75,0.44856887681594654
170,0.8,0.4402918563109579
170,0.85,0.43471912487711944
170,0.9,0.430582573571826
170,0.95,0.426958225936857
170,1.0,0.41844769571635254
170,1.05,0.4131363881181609
170,1.1,0.4071267766945132
170,1.15,0.39926288404926297
170,1.2,0.394258043081733
170,1.25,0.38634414515328186
170,1.3,0.38041629447054676
170,1.35,0.3725899549172926
170,1.4,0.3665211371606591
170,1.45,0.35936495837275634
170,1.5,0.35266659425004954
170,1.55,0.34665465076545116
170,1.6,0.34031387658857665
170,1.65,0.33552948753112705
170,1.7,0.33079074673175884
170,1.75,0.32350751772093544
170,1.8,0.31994652683370023
170,1.85,0.31389519495989904
170,1.9,0.30930540684831714
170,1.95,0.305405731002704
170,2.0,0.30163079197050857
170,2.05,0.29851574534643127
170,2.1,0.2947060234450407
170,2.15,0.29024000292493474
170,2.2,0.28896712737952074
170,2.25,0.28468225029890215
170,2.3,0.2813798422502198
170,2.35,0.27985406213053343
170,2.4,0.2768356816801617
170,2.45,0.27371052654245864
170,2.5,0.2707114885045078
170,2.55,0.2694682364974618
170,2.6,0.2669494291700392
170,2.65,0.2657557689773226
170,2.7,0.2668155070188509
170,2.75,0.2614726374678458
170,2.8,0.2598987910007423
170,2.85,0.25787622381641817
170,2.9,0.25568735533528647
170,2.95,0.25369444962981613
175,0.0,0.4783088500541541
175,0.05,0.4759890346966955
175,0.1,0.4744587048783525
175,0.15,0.4730942922273636
175,0.2,0.47280488245170993
175,0.25,0.4713183992559721
175,0.3,0.4697737011755857
175,0.35,0.46696416918329914
175,0.4,0.4653697013066269
175,0.45,0.46182365921301
175,0.5,0.4599232043048246
175,0.55,0.4577976107227368
175,0.6,0.45380424089229465
175,0.65,0.449827430320344
175,0.7,0.4465056356798186
175,0.75,0.44269549234485106
175,0.8,0.432702155371622
175,0.85,0.42738701526264666
175,0.9,0.4230187233850828
175,0.95,0.41872939289432126
175,1.0,0.41038378009696763
175,1.05,0.4049586482517462
175,1.1,0.39908910454054514
175,1.15,0.3925276604725654
175,1.2,0.3849726880242004
175,1.25,0.3784509639997302
175,1.3,0.3712156941729285
175,1.35,0.3657480437048369
175,1.4,0.35753023750073254
175,1.45,0.3514724253706656
175,1.5,0.3448845602560067
175,1.55,0.3370956403828785
175,1.6,0.3329573640441254
175,1.65,0.32726055337901033
175,1.7,0.32191319081886166
175,1.75,0.31605633394186144
175,1.8,0.31175561577249183
175,1.85,0.3064269880838714
175,1.9,0.301117027426892
175,1.95,0.29754331810076495
175,2.0,0.2935073199335692
175,2.05,0.29041932793532804
175,2.1,0.2867946804127114
175,2.15,0.283815764128103
175,2.2,0.2813823221976182
175,2.25,0.27831586576552636
175,2.3,0.27433742985522075
175,2.35,0.27254632313075017
175,2.4,0.27086570717306574
175,2.45,0.2663116247866876
175,2.5,0.2657318022474416
175,2.55,0.26346981315505885
175,2.6,0.2603937018246529
175,2.65,0.2584736849872576
175,2.7,0.2596886137038267
175,2.75,0.2543853503881673
175,2.8,0.25197215640095627
175,2.85,0.24991425100708056
175,2.9,0.24760033448087837
175,2.95,0.24438284649481148
180,0.0,0.4748967738561304
180,0.05,0.47311500277680346
180,0.1,0.47157636343915693
180,0.15,0.4714497984043737
180,0.2,0.4690585597269311
180,0.25,0.46734467668765695
180,0.3,0.46756350997600177
180,0.35,0.46381100957453514
180,0.4,0.46229356982904746
180,0.45,0.45884921030666453
180,0.5,0.4566480157842202
180,0.55,0.4535524667708458
180,0.6,0.45024551544830604
180,0.65,0.4462658766452486
180,0.7,0.44317639283417354
180,0.75,0.43354163701982196
180,0.8,0.42907240470320346
180,0.85,0.42323165922102673
180,0.9,0.418189329829677
180,0.95,0.4144606142248
180,1.0,0.40622163158086594
180,1.05,0.40090283006013516
180,1.1,0.3933629389810401
180,1.15,0.38801296333987495
180,1.2,0.3800820815119918
180,1.25,0.37392490222141833
180,1.3,0.3668993531894324
180,1.35,0.3593389197018613
180,1.4,0.3528000638914816
180,1.45,0.346374914100466
180,1.5,0.3399577656136075
180,1.55,0.333081305962376
180,1.6,0.32677863250667594
180,1.65,0.32240900179775134
180,1.7,0.31695935530002
180,1.75,0.31101263153449304
180,1.8,0.30645927563676206
180,1.85,0.3005778217776086
180,1.9,0.29664458539374444
180,1.95,0.2936468601159335
180,2.0,0.2900283389176718
180,2.05,0.28662218168196724
180,2.1,0.2825752258753927
180,2.15,0.27903988075565406
180,2.2,0.2771886492278872
180,2.25,0.2730466265636871
180,2.3,0.27125797246587363
180,2.35,0.2675625736591765
180,2.4,0.26538719991932685
180,2.45,0.26272822408456203
180,2.5,0.26130191750039955
180,2.55,0.2576962510548174
180,2.6,0.2568996486653437
180,2.65,0.254292879233628
180,2.7,0.25644229310522265
180,2.75,0.24949645800890263
180,2.8,0.2500851987152623
180,2.85,0.24712893356063853
180,2.9,0.24415529716964454
180,2.95,0.24203826079521645
185,0.0,0.473899428668648
185,0.05,0.4714950142192806
185,0.1,0.4701675168771885
185,0.15,0.46976004705358515
185,0.2,0.4680269415686271
185,0.25,0.46654722144465505
185,0.3,0.46466757875693415
185,0.35,0.46256566201419247
185,0.4,0.46149647636882785
185,0.45,0.45759994143072913
185,0.5,0.4560227203620487
185,0.55,0.4533462224164342
185,0.6,0.449253300966291
185,0.65,0.44448190210223765
